source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_date_scheduled,ranking_status,ranking_staleness,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,index_score,raw_score,date,date_modified,transfers_in,transfers_in_avg_rating,raw_score_in,transfers_out,transfers_out_avg_rating,raw_score_out,five_stars_net,five_stars_in,five_stars_out,four_stars_net,four_stars_in,four_stars_out,three_stars_net,three_stars_in,three_stars_out,original_nil_valuation,adjusted_nil_valuation,nil_valuation_change
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",23814,Cincinnati,Cincinnati Bearcats,cincinnati-bearcats,CIN,61,3,29.864,2026-05-09,2026-05-09T02:01:27+00:00,11,76.182,297.744,10,76.6,267.88,0,0,0,3,8,5,1,1,0,1742311,740416,-1001895
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",3357,Arizona State,Arizona State Sun Devils,arizona-state-sun-devils,ASU,62,2,25.426,2026-05-09,2026-05-09T01:58:29+00:00,7,80.429,284.797,9,76.444,259.371,0,0,0,1,5,4,-1,0,1,1922570,2806518,883948
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",21359,Utah,Utah Utes,utah-utes,UTAH,63,2,22.258,2026-05-09,2026-05-09T02:01:10+00:00,4,84.5,215.735,8,74.875,193.477,0,0,0,-1,3,4,0,1,1,1909708,393768,-1515940
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",19614,Georgetown,Georgetown Hoyas,georgetown-hoyas,GU,64,1,10.161,2026-05-09,2026-05-09T02:00:46+00:00,4,87.25,227.848,10,75,217.687,0,0,0,1,4,3,-1,0,1,2780857,863718,-1917139
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",8296,Iowa,Iowa Hawkeyes,iowa-hawkeyes,IOWA,65,1,5.515,2026-05-09,2026-05-09T01:59:02+00:00,1,91,71.875,2,76.5,66.36,0,0,0,0,1,1,0,0,0,2397399,1279837,-1117562
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",15453,Michigan State,Michigan State Spartans,michigan-state-spartans,MSU,66,0,3.672,2026-05-09,2026-05-09T02:00:02+00:00,1,94,77.966,1,93,74.294,0,0,0,0,1,1,0,0,0,906360,900400,-5960
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",3376,Arizona,Arizona Wildcats,arizona-wildcats,ARIZ,67,0,0,2026-05-09,2026-05-09T01:58:31+00:00,2,93,141.667,2,93,141.667,0,0,0,0,2,2,0,0,0,4184601,4322883,138282
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",8786,Purdue,Purdue Boilermakers,purdue-boilermakers,PUR,68,-1,-14.097,2026-05-09,2026-05-09T02:01:42+00:00,1,60,-14.097,0,0,0,0,0,0,1,1,0,0,0,0,2106222,2106222,0
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",20319,Washington,Washington Huskies,washington-huskies,WASH,69,-2,-19.734,2026-05-09,2026-05-09T02:00:53+00:00,4,75.75,103.051,6,76,122.785,0,0,0,0,2,2,2,2,0,936188,-11185,-947373
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",7567,Kansas,Kansas Jayhawks,kansas-jayhawks,KAN,70,-2,-25.466,2026-05-09,2026-05-09T01:58:49+00:00,4,87,216.653,9,77.444,242.12,-1,0,1,0,4,4,0,0,0,4327048,3276161,-1050887
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",15221,Stanford,Stanford Cardinal,stanford-cardinal,STAN,71,-6,-64,2026-05-09,2026-05-09T01:59:51+00:00,0,0,0,5,69.6,64,0,0,0,-2,0,2,0,0,0,1209423,1187648,-21775
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",17954,Georgia,Georgia Bulldogs,georgia-bulldogs,UGA,72,-7,-74.111,2026-05-09,2026-05-09T02:00:38+00:00,4,85.5,181.836,6,84.333,255.947,0,0,0,-1,3,4,0,1,1,3287157,497895,-2789262
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",14458,LSU,LSU Tigers,lsu-tigers,LSU,73,-7,-82.42,2026-05-09,2026-05-09T01:59:44+00:00,3,93,221.6,11,77.545,304.02,0,0,0,-3,3,6,0,0,0,2687524,651500,-2036024
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",1867,Alabama,Alabama Crimson Tide,alabama-crimson-tide,BAMA,74,-9,-103.422,2026-05-09,2026-05-09T01:58:17+00:00,4,86.25,185.113,4,93.75,288.535,0,0,0,-1,3,4,1,1,0,2663536,1853652,-809884
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",24749,Colorado,Colorado Buffaloes,colorado-buffaloes,COL,75,-10,-111.098,2026-05-09,2026-05-09T02:01:34+00:00,2,76,60.101,10,72,171.199,0,0,0,-2,1,3,1,1,0,1877970,-16657,-1894627
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",21256,Butler,Butler Bulldogs,butler-bulldogs,BUT,76,-10,-113.207,2026-05-09,2026-05-09T02:01:08+00:00,5,67.4,32.755,7,74.286,145.962,0,0,0,-1,1,2,0,1,1,0,-9477,-9477
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",10511,Notre Dame,Notre Dame Fighting Irish,notre-dame-fighting-irish,ND,77,-10,-115.474,2026-05-09,2026-05-09T01:59:29+00:00,5,73.4,89.092,7,79,204.566,0,0,0,-1,2,3,-1,2,3,2262963,505008,-1757955
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",16845,Seton Hall,Seton Hall Pirates,seton-hall-pirates,SETON,78,-12,-127.988,2026-05-09,2026-05-09T02:00:29+00:00,5,64.8,-12.236,11,68.909,115.752,0,0,0,0,2,2,1,1,0,352963,334419,-18544
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-09T14:19:59+00:00,2026,645,2026-05-09T02:01:43+00:00,2026-05-10T02:00:00+00:00,Draft,"On300, Consensus",12013,Kentucky,Kentucky Wildcats,kentucky-wildcats,UK,79,-23,-249.69,2026-05-09,2026-05-09T01:59:34+00:00,4,85.5,173.63,7,92.857,423.32,0,0,0,-3,4,7,0,0,0,5430087,3637018,-1793069
